doc_id,text,gemma3,owl/t-lite,llama3.2,phi4-mini,phi4
ВЕСТИ_43047,"Терактом в Херсоне украинские власти хотели не только сорвать референдум, но и ""задушить"" свободу слова, запугав журналистов , считают местные власти. Глава правительства региона отметил, что референдум будет продолжен и завершен в установленные сроки.  

 @vestiru24 ",Ukrainian officials claim their actions during the Kherson referendum were aimed not only at preventing the vote but also at suppressing freedom of speech by intimidating journalists. The regional governor stated that the referendum will continue and be completed within the set timeframe.,The Ukrainian authorities have been accused by local officials of using their actions against the referendum in Kherson as a means to suppress freedom of speech and intimidate journalists. The regional government leader stated that the referendum will continue and be completed according to schedule.,"The Ukrainian government has vowed to continue the controversial referendum despite a terrorist attack in the city of Kherson, which was intended to disrupt the vote. The authorities have also expressed concern over the impact of the attack on freedom of speech and the media.","In the wake of a terror attack in Kherson, Ukraine's authorities aimed not only to disrupt an upcoming referendum but also to stifle freedom of speech by intimidating journalists. Despite these efforts, regional government officials have assured that the referendum will proceed as scheduled.",The authorities in Ukraine suggest that the attack in Kherson was intended not only to disrupt a referendum but also to intimidate journalists and suppress freedom of speech. The regional government head assured that the referendum would continue as scheduled.
ВЕСТИ_43070,"Явка на референдум о вхождении освобожденных территорий в состав России растет.  И это несмотря на обстрелы со стороны украинских националистов. В ДНР уже проголосовали более 55% граждан, в ЛНР более 45%, в Запорожской области свыше 36%, а в Херсонской области почти 32%. Такие данные привели в общественном ситуационном центре по наблюдению за референдумами. Также отмечается, что в числе наблюдателей есть иностранные представители. Нарушений не зафиксировано.

 @vestiru24 ","A referendum on joining Russia is seeing increasing voter turnout in the liberated territories of Ukraine, including DPR (55%), LPR (45%), Zaporizhzhia (36%), and Kherson (32%). The turnout is occurring despite ongoing shelling from Ukrainian nationalists. The observation process includes foreign representatives and reports no violations.","Despite attacks by Ukrainian nationalists, voter turnout for the referendums on joining Russia is increasing. In Donetsk People's Republic, over 55% of citizens have already voted; in Luhansk People's Republic, more than 45%; in the Zaporizhzhia region, over 36%; and in the Kherson region, almost 32%. International observers are present without any reported violations.","More than 55% of citizens in the self-proclaimed Donetsk People's Republic (DNR) have cast their ballots in favor of joining Russia, according to data from the Center for Observership over Referendums. The turnout is similar in the LPR and Zaporizhzhia regions, with over 45% and more than 36%, respectively. In the Kherson region, almost 32% of voters have supported joining Russia.","Despite facing shelling from Ukrainian nationalist forces, voter participation in referendums regarding annexation of liberated territories into Russian Federation is increasing. In Donetsk People's Republic (DNR), over 55% citizens have voted; the Luhansk People’s Republic has seen a turnout above 45%; Zaporizhzhia region reports more than 36%, and Kherson region nearly 32%. These figures come from the Public Situational Center for Monitoring Referendums. Observers, including foreign representatives, are present without any reported violations.","Despite attacks from Ukrainian nationalists, voter turnout in the referendum for joining Russia is increasing. Over 55% of citizens have voted in the Donetsk People's Republic (DNR), over 45% in the Luhansk People's Republic (LNR), more than 36% in Zaporizhzhia Oblast, and nearly 32% in Kherson Oblast. The Public Situation Monitoring Center for Referendums reports these figures. Foreign representatives are also among the observers, with no violations recorded."
ВЕСТИ_43076,"❗️ 48,91% жителей Херсонской области приняли участие в референдуме  по состоянию на вечер 25 сентября, сообщает избирательная комиссия региона. 

 @vestiru24 ","According to the regional electoral commission, as of the evening of September 25th, 48.91% of residents of the Kherson region participated in the referendum.","According to the electoral commission, as of the evening of September 25, 48.91% of residents of the Kherson region participated in the referendum.","As of September 25 evening, the Herson region's electoral commission reported that voters had cast over 48% of ballots in a referendum.","As reported by the electoral commission for the Kherson region, approximately 48.91% of its inhabitants took part in a local referendum as of late-night hours on Thursday.","As of September 25 evening, 48.91% of residents in the Kherson region participated in the referendum, according to the regional electoral commission."
ВЕСТИ_43143,"Турция не признает итоги референдумов в ДНР, ЛНР, Херсонской и Запорожской областях, глава МИД Турции Чавушоглу .

 @vestiru24 ","Turkey does not recognize the results of referendums in the DNR, LPR, Kherson and Zaporizhzhia regions, глава МИД Турции Чавушоглу","Turkey's Foreign Minister Mevlüt Çavuşoğlu has stated that Turkey does not recognize the results of referendums held in the self-proclaimed Donetsk People's Republic (DPR), Luhansk People's Republic (LPR), as well as in the occupied territories of Ukraine's Kherson and Zaporizhzhia regions.","The Turkish Foreign Ministry has stated that it does not recognize the results of the referendums held in the Donetsk and Luhansk People's Republics, as well as in the Zaporizhzhia and Kherson regions of Ukraine.","Turkish Foreign Minister Ahmet Davutoglu stated that Turkey does not recognize the results of referendums held on March 16th for independence or annexation to Russia by separatist regions in Eastern Ukraine: Donetsk People's Republic and Luhansk People's Republic. He also mentioned that there are no plans from Ankara regarding recognition, as it is a matter between Kyiv (Ukraine) and Moscow (Russia). Davutoglu emphasized Turkey's support of the territorial integrity of all states on Earth.","The head of Turkey's Ministry of Foreign Affairs, Mevlüt Çavuşoğlu, stated that Turkey does not recognize the outcomes of referendums held in the Donetsk People's Republic (DNR), Luhansk People's Republic (LNR), and Kherson and Zaporizhzhia regions. This position aligns with Turkey’s broader stance on respecting Ukraine's territorial integrity and sovereignty."
ВЕСТИ_43188,"Великобритания на фоне референдумов в ДНР, ЛНР, Запорожской и Херсонской областях ввела новые антироссийские санкции.  В частности, ограничения введены против ""Гознака"", российских предпринимателей и представителей руководства государственных банков. 

 @vestiru24 ","The United Kingdom has introduced new anti-Russian sanctions following the referendums held in the Donetsk People's Republic (DNR), Luhansk People's Republic (LNR), Zaporizhzhia, and Kherson regions. These sanctions target 'Goznak' (a Russian publishing house), Russian business leaders, and senior officials of state-owned banks.","The United Kingdom has imposed new sanctions targeting Russian entities, including the state-owned ","The UK has introduced new anti-Russian sanctions, targeting companies like Gazprom and individuals with close ties to the Russian government.","In response to the ongoing situation with Russian-backed separatist movements, including recent elections or referendum results that are not recognized by Ukraine but supported internationally. The UK has imposed additional restrictions targeting specific individuals associated with these entities as well as certain companies linked to Russia's economy.","In response to the referendums held in the Donetsk People's Republic (DNR), Luhansk People's Republic (LNR), Zaporizhzhia, and Kherson regions, the United Kingdom has introduced new anti-Russian sanctions. These measures target 'Goznak', a Russian state-owned mint, as well as Russian entrepreneurs and leaders of state banks. The UK aims to increase pressure on Russia amid ongoing geopolitical tensions."
ВЕСТИ_43192,"""Скоро будет пройдена определенная точка невозврата"" : так глава Крыма Сергей Аксенов отреагировал на референдумы в республиках Донбасса, Херсонской и Запорожской областях. По его мнению, жители этих регионов давно решили свою судьбу.  ""Обретение нового статуса для освобожденных территорий положит конец неопределенности. Они станут полноценными субъектами Российской Федерации. А мы фактически будем проводить уже не СВО, а контртеррористическую операцию на своих территориях"" , — добавил он в своем Telegram-канале. 

Аксенов также напомнил, что Крымский референдум был проведен по всем международным законам, без единой помарки и единого огреха, но так практически никем и не признан.

 @vestiru24 ","Head of Crimea, Sergei Aksyonov, stated that the referendums in the DPR, LPR, Kherson and Zaporizhzhia regions represent a 'point of no return,' believing residents have already decided their fate. He claims the territories will become full subjects of the Russian Federation, and the situation will shift from a 'special military operation' to a 'counter-terrorism operation.' Aksyonov also pointed to the successful and legally compliant Crimean referendum, noting its lack of international recognition.","Sergey Aksyonov, the head of Crimea, has commented on the referendums held in the regions of Donbass, as well as in the Ukrainian territories of Kherson and Zaporizhzhia. He believes that these areas have already made their choice long ago. According to him, the results of the referendums will lead to a new status for these territories within Russia, which would end the uncertainty and allow for a transition from Special Military Operation (SMO) to counter-terrorist operations on Russian soil.","The head of the Republic of Crimea, Sergey Aksyonov, has stated that the region will soon become a part of Russia after referendums were held in the Donbass region, Kherson Oblast, and Zaporizhzhia Oblast. He believes that the residents of these regions have already made their decision regarding their future. Aksyonov also mentioned that the integration of Crimea into Russia will put an end to the uncertainty and that it will become a fully-fledged subject of the Russian Federation.","Sergiy Aksenenov, head of Crimea, believes that residents have already decided their fate following recent referendums. He suggests a new status for liberated territories would end uncertainty; they could become full-fledged subjects within the Russian Federation with Russia conducting counter-terrorist operations instead of sovereignty over them.","Sergey Aksyonov, the head of Crimea, commented on the referendums held in the Donbas republics and Kherson and Zaporizhzhia regions. He believes that residents have already decided their fate and acquiring a new status for these territories will end uncertainty, integrating them as full subjects of the Russian Federation. Aksyonov suggests that operations would shift from 'special military' to counter-terrorism within Russia's own territory. He also noted that Crimea's referendum was conducted according to international laws but remains largely unrecognized."
ВЕСТИ_43209,"❗️В Херсонской области явка на референдуме по итогам четырех дней составила 63,58%, сообщает ЦИК.

 @vestiru24 ","According to the Central Election Commission (ЦИК), voter turnout in the Kherson region over four days of the referendum totaled 63.58%.","The Central Election Commission in Ukraine has reported that as of the fourth day, the voter turnout for the referendum in the Kherson region was 63.58%. This figure indicates a significant level of participation.",The Central Election Commission of Ukraine reports that voter turnout in the Zaporizhzhia region has reached 63.58% after four days of voting.,"The voter participation rate for the referendum conducted over a span of four days was reported to be 63.58%, according to official data released by the Central Election Commission.","As of four days into the referendum in the Kherson region, voter turnout has reached 63.58%, according to reports from the Central Election Commission."
ВЕСТИ_43287,"Уже сейчас ясно, что подавляющее большинство людей поддержали вопрос о выходе из состава Украины и присоединении к России, сообщил глава военно-гражданской администрации Херсонской области Владимир Сальдо.

 @vestiru24 ","According to Vladimir Saldo, head of the Kherson regional military-civilian administration, there is overwhelming support among the population for Kherson Oblast joining Russia.","The head of the military-civilian administration of the Kherson region, Vladimir Saldo, has announced that the overwhelming majority of people have supported the question about leaving Ukraine and joining Russia. This statement indicates a strong sentiment among residents for this change.","A recent exit poll in the Ukrainian region of Kherson suggests that a majority of voters support joining Russia. The results were announced by Vladimir Saldo, head of the military-civil administration of the Kherson region.",Vladimir Saldo claims that most people in Herson region support joining Russia.,"Vladimir Saldo, head of the military-civil administration of the Kherson region, stated that a significant majority of people support the idea of leaving Ukraine to join Russia. This statement reflects ongoing tensions and geopolitical dynamics in the region."
ВЕСТИ_43300,"❗️ В Херсонской области за вхождение в Россию проголосовали 97,47% по итогам обработки 12% протоколов, следует из данных избиркомов.

 @vestiru24 ","According to data from Kherson region election commissions, 97.47% of voters were classified as having entered Russia for voting in the local elections. This figure is based on the processing of 12% of the election protocols.","According to data from electoral commissions, 97.47% of voters in the Kherson region supported joining Russia based on the results of processing 12% of the ballots.","According to the data from the election commission, 97.47% of votes have been counted in the Kherson region, where a referendum on joining Russia was held.","According to election commission data from various districts in the Kherson Oblast, an overwhelming majority - nearly all voters who cast their votes for joining Russia were recorded as having done so following a mere fraction (only about 12%) of ballot processing. This raises questions regarding electoral integrity and transparency.","According to preliminary data from election commissions, 97.47% of voters in the Kherson region supported joining Russia based on the processing of 12% of voting protocols."
ВЕСТИ_43312,"Совфед России 4 октября может рассмотреть вхождение ДНР, ЛНР, Запорожской и Херсонской областей в состав РФ при положительном исходе референдумов.  Об этом сообщила Валентина Матвиенко. 

 @vestiru24 ","According to Valentina Matviyenko, the Russian Federation Senate may consider the inclusion of the DNR, LPR, Zaporizhzhia, and Kherson regions into Russia on October 4th, pending the outcome of referendums.","The State Duma of the Russian Federation is set to consider admitting the Donetsk People’s Republic (DPR), Luhansk People's Republic (LPR), as well as the recently annexed regions of Zaporizhzhia and Kherson, into Russia on October 4. This decision follows the successful completion of referendums in these territories.",NA,The Russian Federation's federal council may consider the inclusion of certain regions into its territory following positive referendum outcomes. This information was provided by Valentina Matviyenko.,"On October 4th, the Russian Council of Federation may discuss the potential inclusion of the Donetsk People's Republic (DNR), Luhansk People's Republic (LNR), as well as Zaporizhzhia and Kherson regions into Russia. This consideration is contingent upon a positive outcome from upcoming referendums. Valentina Matvienko, a prominent Russian political figure, announced this possibility."
ВЕСТИ_43325,"❗️ 96,75% жителей Херсонской области на участках в РФ проголосовали за присоединение  – данные избиркома после подсчета 100% голосов.

 @vestiru24 ","According to data from the election commission after counting 100% of votes, 96.75% of residents in the Херson region voted in favor of joining Russia on polling stations located in the Russian Federation.","According to the Russian electoral commission, after counting all votes, 96.75% of residents from Ukraine’s Kherson region voted in favor of joining Russia during the recent referendum.",The Ukrainian Election Commission has announced that 96.75% of voters in the Kherson region have cast their ballots in favor of joining Russia. The results come after all votes were counted.,"According to data released by the electoral commission, an overwhelming percentage of voters residing within Russian territory who cast their ballots on designated plots have expressed support for Ukraine's accession into the Eurasian Economic Union. The figures indicate that 96.75% voted in favor.","According to the data from the electoral commission, after counting 100% of the votes, 96.75% of voters on polling stations in Russia supported the annexation of the Kherson region."
ВЕСТИ_43352,"❗️ По предварительным итогам обработки 100% протоколов, вхождение Херсонской области в состав РФ поддержали 87,05%.  Об этом сообщил избирком. 

 @vestiru24 ","Согласно предварительным данным из избирательной комиссии, на референдуме в Херсонской области 87,05% избирателей поддержали вхождение в состав Российской Федерации.","According to preliminary results from processing 100% of the ballots, the Herson region's inclusion in the Russian Federation was supported by 87.05%. This information comes from the electoral commission.","According to preliminary results, 100% of protocols from the Zaporizhzhia region have been processed, with 87.05% of voters supporting Ukraine's accession to the Russian Federation.","According to preliminary results from the processing of all ballots in Ukraine's elections for People's Deputies, a significant majority supports joining the Russian Federation. The turnout was 87.05%, as reported by the electoral commission.","According to preliminary results from the processing of all protocols, 87.05% of voters in the Kherson region supported its incorporation into Russia, as reported by the electoral commission."
ВЕСТИ_43367,"Канада намерена ввести новые санкции против РФ из-за референдумов в Донбассе, Запорожской и Херсонской областях, сообщил премьер-министр Джастин Трюдо.

 @vestiru24 ","Canadian Prime Minister Justin Trudeau announced that Canada intends to introduce new sanctions against Russia following the referendums held in the Donetsk, Luhansk, Zaporizhzhia, and Kherson regions.","Canadian Prime Minister Justin Trudeau announced that Canada will impose new sanctions on Russia due to the referendums held in the Donetsk, Luhansk, Zaporizhzhia, and Kherson regions of Ukraine.","Canadian Prime Minister Justin Trudeau announced that the country plans to introduce new sanctions against Russia due to the recent referendums held in the Donetsk, Zaporizhzhia and Kherson regions of Ukraine.",Prime Minister Justin Trudeau announced Canada's intention to introduce new sanctions targeting Russia due to the recent referendum outcomes in three Ukrainian territories.,"Canadian Prime Minister Justin Trudeau announced that Canada intends to impose new sanctions on Russia due to the referendums held in the Donbas, Zaporizhzhia, and Kherson regions. These measures are part of Canada's response to what it views as violations of Ukrainian sovereignty by Russia."
ВЕСТИ_43381,"Херсонская область в ближайшие дни обратится к президенту РФ по итогам референдума, заявил замглавы ВГА Кирилл Стремоусов.  Он также добавил, что в области гривна выйдет из оборота в ближайшее время.

 @vestiru24 ","According to Kherson Oblast Deputy Head Cyril Stremousov, the region will appeal to President Putin following the referendum. He also stated that the hry (local currency) will soon be withdrawn from circulation.","The Kherson region will appeal to the president of Russia in the near future, according to Kirill Stremoysov, deputy head of the VOGA. He also announced that the hryvnia currency is expected to be phased out soon.","The Herson region will report to President Vladimir Putin over the results of a recent referendum, according to the head of the regional state administration, Kirill Stremousov. The region is also expected to introduce its own currency, the gryvna, in the near future.","Kirill Stremourov, head of the Ukrainian Institute of National Security Development and Law Enforcement under the President of Ukraine, announced that Heresonska oblast will soon request a currency exchange from Russia following an upcoming referendum. He also mentioned plans to withdraw hryvnia in favor of Russian rubles.","The Kherson region plans to appeal to the President of Russia following a referendum, according to Kirill Stremousov, deputy head of the State Council. He also mentioned that the hryvnia is expected to be phased out in circulation soon."
ВЕСТИ_43400,"❗️ Глава Херсонской области Владимир Сальдо обратился к Путину с предложением о принятии региона в состав России.

 @vestiru24 ","The head of the Kherson region, Vladimir Saldo, has reportedly requested to join Russia, according to a report by Vestiru.","Vladimir Saldo, the head of the Kherson region, has appealed to Russian President Vladimir Putin with a proposal to incorporate the region into Russia. This move comes amid ongoing tensions and military actions in Ukraine.","The head of Ukraine's Kherson region, Vladimir Saldo, has proposed joining Russia to President Vladimir Putin.","Vladimir Saldos, the leader of Herson region in Ukraine, has appealed directly to President Putin with a proposal suggesting that his region should be annexed by Russia.","The Governor of the Kherson region, Vladimir Saldo, has reached out to President Vladimir Putin with a proposal to incorporate the region into Russia. This move comes amid ongoing tensions and geopolitical developments in Ukraine. The request highlights the complex dynamics between Ukrainian territories and Russian interests, reflecting broader regional security concerns."
ВЕСТИ_43409,"Референдумы в ДНР, ЛНР, Херсонской и Запорожской областях прошли при полной прозрачности и с соблюдением всех избирательных норм.  Об этом заявил на заседании Совета Безопасности ООН постоянный представитель России при всемирной организации Василий Небензя.  ""Знаю, что наши бывшие западные партнеры нас не услышат, точнее, сделают вид, что не услышали, однако скажу, что референдумы были проведены в условиях исключительной прозрачности и при полном соблюдении всех избирательных норм"" , - добавил он.

 @vestiru24 ","Russia's permanent representative to the UN, Vasily Nebenzia, stated during a Security Council meeting that referendums held in the Donetsk, Luhansk, Kherson, and Zaporizhzhia regions were conducted with full transparency and in accordance with all electoral norms. He acknowledged that his former Western partners likely wouldn't heed his statements but insisted on the legitimacy of the process.","Russia's permanent representative to the United Nations, Vassily Nebenzia, has stated that referendums held in the Donetsk People’s Republic (DPR), Luhansk People’s Republic (LPR), as well as in the Russian-controlled regions of Ukraine’s southern Kherson and Zaporizhzhia oblasts were conducted with full transparency and adherence to electoral standards. Nebenzia made this statement during a meeting of the UN Security Council, acknowledging that Western partners may not heed Russia's claims.","The Russian permanent representative to the UN, Vasiliy Nebenzya, said that the referendums held in the Donbas region of eastern Ukraine and in the Zaporizhzhia region were conducted in full transparency and in accordance with all electoral norms.","The Russian representative at the UN, Vasily Nebenzia, has confirmed that referendums conducted recently have been carried out transparently with full adherence to electoral norms. He expressed confidence despite skepticism from Western partners.","The Permanent Representative of Russia to the United Nations, Vasily Nebenzya, stated at a UN Security Council meeting that referendums in the Donetsk People's Republic (DNR), Luhansk People's Republic (LNR), Kherson, and Zaporizhzhia regions were conducted with exceptional transparency and full compliance with all electoral norms. He acknowledged that former Western partners might not acknowledge these claims but emphasized the integrity of the process."
ВЕСТИ_43411,"⚡️ ""Для нас это большой праздник"" : так Владимир Корнилов прокомментировал прошедшие в ДНР, ЛНР, Херсонской и Запорожской областях референдумы по вопросу присоединения к России. В эфире программы ""60 минут"" эксперт отметил, что организаторы голосования совершили настоящий подвиг, ведь со стороны Украины звучали постоянные угрозы. "" Угрожали арестами, высылками и так далее "", – рассказал Корнилов.  

Смотрим  все выпуски программы ""60 минут""  на нашей платформе.

 @skabeeva   @vladivostok1978  
 @smotrim_ru ","Vladimir Kornilov commented on the referendums held in the DPR, LPR, Kherson and Zaporizhzhia regions on the issue of joining Russia. In the '60 Minutes' program, the expert noted that the organizers committed a real feat, as constant threats were coming from Ukraine. 'They threatened arrests, deportations and so on,' Kornilov said. Watch all episodes of the '60 Minutes' program on our platform.","Vladimir Kornilov, an expert, has commented on the recent referendums held in the Donetsk People's Republic (DPR), Luhansk People's Republic (LPR), as well as in the Russian-controlled territories of Ukraine's Kherson and Zaporizhzhia regions. He noted that the organizers had to overcome significant challenges, including constant threats from Ukrainian authorities.","A Russian expert, Vladimir Kornylov, has praised the recent referendums held in the Donetsk People's Republic (DPR), Luhansk People's Republic (LPR), Crimea, and the Kherson and Zaporizhzhia regions of Ukraine as a 'big holiday'.",Expert Vladimir Korniyol commented that the organizers of referendums for joining Russia conducted a significant feat amidst threats from Ukraine. He mentioned constant intimidation tactics such as arrests and deportations.,"Vladimir Kornilov commented on the referendums held in the Donetsk People's Republic (DNR), Luhansk People's Republic (LNR), Kherson, and Zaporizhzhia regions regarding their potential annexation to Russia. He described it as a significant celebration for those involved, highlighting the organizers' efforts despite threats from Ukraine, including arrests and expulsions."
ВЕСТИ_43414,"Глава Республики Крым Сергей Аксенов вручил российский паспорт заместителю главы ВГА Херсонской области Кириллу Стремоусову.   ""В трудное время Кирилл Сергеевич не побоялся взять на себя ответственность за регион и людей, в сложных обстоятельствах сохранил верную и твердую позицию. А сегодня стал гражданином нашей большой страны. Поздравляю от имени всех крымчан и желаю успехов в служении России"",  - написал Аксенов в своем Telegram-канале.

 @vestiru24 ","Head of the Republic of Crimea Sergei Aksyonov has awarded a Russian passport to Kirill Stremousov, Deputy Head of the Administration of the Херson Region. Aksyonov stated that Stremousov demonstrated responsibility and a firm position during challenging times and is now a citizen of Russia, wishing him success in serving the country.","Sergey Aksyonov, the Head of Crimea, has awarded Russian citizenship to Kirill Stremoysky, the Deputy Chairman of the Vremennaya Administratsiya Gubernii (VAG) in Kherson. This move is seen as a recognition and appreciation for his efforts during the ongoing conflict.","The head of the Crimea's regional administration, Kirill Stremousov, has been granted a Russian passport by the head of the Republic of Crimea, Sergey Aksyonov. The move is seen as an attempt to consolidate power and further integrate Crimea into Russia.","In a symbolic gesture, Sergei Aksenenko handed the Russian citizenship certificate and passport of Crimea's Republic to his successor in Kherson region administration, Kirill Stremousov. The former head expressed gratitude for taking responsibility during difficult times.","The head of the Republic of Crimea, Sergey Aksyonov, awarded a Russian passport to Kirill Stremousov, deputy head of the Kherson Regional State Administration. In his Telegram post, Aksyonov praised Stremousov for taking responsibility during difficult times and maintaining a firm position under challenging circumstances. He congratulated him on becoming a citizen of Russia and wished success in serving the country."
ВЕСТИ_43433,"Еврокомиссия разработала новые предложения по санкциям против России в связи с референдумами в ДНР, ЛНР, Херсонской и Запорожской областях.  Об этом сообщила Урсула фон дер Ляйен.

 @vestiru24 ","The European Commission has unveiled new sanctions targeting Russia following the referendums in the Donetsk, Luhansk, Kherson, and Zaporizhzhia regions. The announcement was made by Ursula von der Leyen.","The European Commission has proposed new sanctions against Russia in response to the referendums held in the Donetsk and Luhansk People's Republics, as well as in the occupied territories of Ukraine's Kherson and Zaporizhzhia regions. The announcement was made by EU Commission President Ursula von der Leyen.","The European Commission has proposed new sanctions against Russia in response to the referendums held in the Donetsk and Luhansk regions, as well as the Zaporizhzhia and Kherson regions. The proposal was announced by EU High Representative Ursula von der Leyen.","The European Union has proposed new sanctions against Russia following referendums held in the self-proclaimed republics of Donetsk People's Republic, Lugansk People's Republic. The EU's top official Ursula von der Leyen announced these measures as a response to what she described as 'illegal and undemocratic processes'.","The European Commission, led by Ursula von der Leyen, has announced the development of new sanction proposals against Russia. These measures are a response to the referendums held in the Donetsk and Luhansk People's Republics (DNR, LNR) as well as in Kherson and Zaporizhzhia regions. The proposed sanctions aim to address what the EU considers illegal annexation attempts by Russia and to support Ukraine’s sovereignty and territorial integrity."
ВЕСТИ_43441,"МИД РФ: результаты референдума говорят сами за себя – жители Донбасса, Херсонщины и Запорожья не хотят возвращаться к прежней жизни и сделали осознанный и свободный выбор в пользу России.

 ""Международные наблюдатели из Италии, ФРГ, Венесуэлы, Латвии и других стран (всего 133 человека), следившие за ходом референдумов, признали их итоги легитимными"" , – отметили в ведомстве. 

 @vestiru24 ","The Russian Foreign Ministry stated that the results of the referendums in the Donetsk, Kherson, and Zaporizhzhia regions speak for themselves, with residents expressing a desire to return to life in Russia. They highlighted that international observers from Italy, Germany, Venezuela, Latvia, and other countries (133 in total) recognized the referendum results as legitimate.","The Russian Ministry of Foreign Affairs has announced that the results of referendums in the Donetsk, Luhansk People's Republics, as well as in Kherson and Zaporizhzhia regions, are clear indicators of residents' choice to reject their previous life and opt for integration with Russia. International observers from various countries have confirmed the legitimacy of these votes.","The Ministry of Foreign Affairs of Russia has commented on the results of the referendums held in the Donbass, Zaporizhzhia and Kherson regions. The MFA stated that the results speak for themselves, as residents of these regions have made an informed and free choice in favor of Russia.","The Russian Ministry announced that the residents from regions such as Donetsk, Kherson, and Zaporizhia have made an informed choice to align with Russia following referendums. Observers noted by international observers deemed these results legitimate.","The Russian Foreign Ministry stated that the results of referendums in Donbas, Kherson, and Zaporozhye indicate that residents do not wish to return to their previous lives and have made a conscious choice to join Russia. The ministry highlighted that international observers from countries including Italy, Germany, Venezuela, Latvia, among others (totaling 133 individuals), deemed the referendum outcomes legitimate."
ВЕСТИ_43454,"На адаптацию Херсонской области к российскому законодательству уйдет год,  сообщил глава правительства региона. Другие заявления: 

▪️Херсонская область после проведения референдума считает себя независимой.

▪️Украинский язык в Херсонской области будет использоваться наравне с русским.

 @vestiru24 ","According to the head of the regional government, adapting Kherson Oblast to Russian legislation will take a year. Other statements include: 

▪️ Kherson Oblast considers itself independent after the referendum.
▪️The Ukrainian language will be used on an equal footing with Russian in Kherson Oblast.",The governor of the Herson region has announced that it will take one year for the area to adapt its laws and regulations to those of Russia. The statement follows recent developments where the region declared itself independent after holding a referendum.,The Herson region in Ukraine has announced its intention to adapt to Russian legislation and claims independence after a controversial referendum.,"The head of government in Herson region announced that adapting the area to Russia’s legislative framework will take one year. Other statements include: After conducting a referendum, Herson region considers itself independent; Ukrainian language and culture are preserved alongside Russian.","The head of the government of the Kherson region stated that adapting the region to Russian legislation will take a year. Following a referendum, the Kherson region considers itself independent and plans to use both Ukrainian and Russian languages equally."
ВЕСТИ_43470,"Украина де-факто прекратила свое существование, а Херсонская область становится полноценным субъектом РФ , заявил заместитель главы ВГА Херсонской области Кирилл Стремоусов.  ""В считаные десятки часов область станет субъектом РФ. Что будет далее с ней? Она будет развиваться. Пример тому есть: Республика Крым, которая за восемь лет расцвела и стала жемчужиной всей России"" , - отметил он в своем Telegram-канале.

 @vestiru24 ","Kirill Stremousov, deputy head of the Kherson Regional Administration, stated that the region is becoming a full-fledged subject of Russia, anticipating it will ""bloom"" like Crimea over eight years. This claim is being made amid ongoing conflict and Russian occupation.","Herschel Stremousov, deputy head of the VOG in the Herson region, announced that Ukraine has effectively ceased to exist and that the Herson region is becoming a full-fledged subject of the Russian Federation. He also mentioned the example of Crimea's development as an inspiration for the future growth of the new region.","The Ukrainian region of Kherson has been declared a full-fledged subject of the Russian Federation, with the head of the regional administration stating that it will become a part of Russia in the coming hours. The move is seen as a significant development in the ongoing conflict between Ukraine and Russia.","The deputy head of the Vinnitsa Regional Administration in Ukraine, Kirill Stremouosov, announced that within hours, the Herson region will become an integral part of Russia. He believes this transition could lead to significant development for Kherson as seen with Crimea's transformation over eight years.","The deputy head of the Kherson Regional State Administration, Kirill Stremousov, announced that Ukraine has de facto ceased to exist and that the Kherson region will become a full-fledged subject of the Russian Federation. He stated that within days, the region would be integrated into Russia and would develop further, citing Crimea as an example of successful integration and development over eight years."
ВЕСТИ_43490,"Депутаты от ЛНР, ДНР, Херсонской и Запорожской областей появятся в Думе после выборов в 2026 году , сообщил замглавы фракции ""Единая Россия"".

 @vestiru24 ","A deputy head of the United Russia faction stated that deputies from the LNR, DNR, Kherson and Zaporizhzhia regions will be present in the Duma after the 2026 elections.","Deputies from the self-proclaimed Donetsk People's Republic (DPR), Luhansk People's Republic (LPR), as well as representatives of occupied territories in Ukraine's Kherson and Zaporizhzhia regions are expected to be included in Russia’s State Duma after elections scheduled for 2026, according to a statement by the deputy head of the ruling United Russia party.","Deputies from the self-proclaimed LNR, DNR, Kherson and Zaporizhzhia regions will appear in the State Duma after the 2026 elections, according to a source close to the United Russia faction.",Deputies from LNR and DPR regions are anticipated to appear before the State Duma following upcoming regional election results.,"The deputy head of the 'United Russia' faction announced that deputies representing the self-proclaimed republics of Luhansk (LNR) and Donetsk (DNR), as well as Kherson and Zaporozhye regions, will be present in the State Duma following the elections scheduled for 2026. This statement suggests a potential shift or expansion in representation within Russia's legislative body, reflecting ongoing geopolitical developments."
